# y_plus_values_1, u_plus_values_1
2059.924111, 16.206819
2063.030813, 16.209382
2066.137514, 16.211946
2069.239047, 16.214485
2072.345748, 16.217048
2075.452450, 16.219587
2078.553982, 16.222126
2081.660684, 16.224665
2084.762216, 16.227204
2087.868918, 16.229719
2090.975620, 16.232258
2094.077152, 16.234773
2097.183854, 16.237288
2100.285386, 16.239779
2103.392088, 16.242294
2106.498789, 16.244784
2109.600322, 16.247299
2112.707024, 16.249790
2115.808556, 16.252281
2118.915258, 16.254747
2122.021959, 16.257238
2125.123492, 16.259704
2128.230193, 16.262171
2131.331726, 16.264637
2134.438427, 16.267104
2137.545129, 16.269570
2140.646661, 16.272013
2143.753363, 16.274479
2146.854895, 16.276922
2149.961597, 16.279340
2153.068299, 16.281782
2156.169831, 16.284224
2159.276533, 16.286643
2162.378065, 16.289061
2165.484767, 16.291479
2168.591469, 16.293897
2171.693001, 16.296315
2174.799703, 16.298733
2177.901235, 16.301127
2181.007937, 16.303521
2184.114638, 16.305915
2187.216171, 16.308309
2190.322872, 16.310703
2193.424405, 16.313097
2196.531106, 16.315491
2199.637808, 16.317861
2202.739340, 16.320231
2205.846042, 16.322576
2208.947575, 16.324946
2212.054276, 16.327316
2215.160978, 16.329662
2218.262510, 16.332031
2221.369212, 16.334353
2224.470744, 16.336698
2227.577446, 16.339044
2230.684148, 16.341366
2233.785680, 16.343711
2236.892382, 16.346033
2239.993914, 16.348354
2243.100616, 16.350675
2246.207317, 16.353021
2249.308850, 16.355318
2252.415551, 16.357640
2255.517084, 16.359937
2258.623785, 16.362234
2261.730487, 16.364532
2264.832020, 16.366829
2267.938721, 16.369126
2271.040254, 16.371399
2274.146955, 16.373696
2277.253657, 16.375969
2280.355189, 16.378242
2283.461891, 16.380516
2286.563423, 16.382764
2289.670125, 16.385037
2292.776827, 16.387286
2295.878359, 16.389535
2298.985061, 16.391784
2302.086593, 16.394033
2305.193295, 16.396282
2308.299996, 16.398531
2311.401529, 16.400780
2314.508230, 16.403004
2317.609763, 16.405229
2320.716465, 16.407454
2323.823166, 16.409679
2326.924699, 16.411879
2330.031400, 16.414104
2333.132933, 16.416304
2336.239634, 16.418529
2339.346336, 16.420730
2342.447868, 16.422930
2345.554570, 16.425131
2348.656102, 16.427331
2351.762804, 16.429507
2354.869506, 16.431684
2357.971038, 16.433860
2361.077740, 16.436061
2364.179272, 16.438213
2367.285974, 16.440389
2370.392675, 16.442566
2373.494208, 16.444742
2376.600910, 16.446894
2379.702442, 16.449046
2382.809144, 16.451198
2385.915845, 16.453350
2389.017378, 16.455478
2392.124079, 16.457631
2395.225612, 16.459759
2398.332313, 16.461911
2401.439015, 16.464039
2404.540547, 16.466167
2407.647249, 16.468295
2410.748781, 16.470399
2413.855483, 16.472527
2416.962185, 16.474654
2420.063717, 16.476758
2423.170419, 16.478862
2426.271951, 16.480966
2429.378653, 16.483070
2432.485355, 16.485173
2435.586887, 16.487277
2438.693589, 16.489357
2441.795121, 16.491437
2444.901823, 16.493516
2448.008524, 16.495596
2451.110057, 16.497675
2454.216758, 16.499755
2457.318291, 16.501810
2460.424992, 16.503890
2463.531694, 16.505945
2466.633226, 16.508001
2469.739928, 16.510056
2472.841461, 16.512112
2475.948162, 16.514167
2479.054864, 16.516223
2482.156396, 16.518254
2485.263098, 16.520309
2488.364630, 16.522341
2491.471332, 16.524372
2494.578034, 16.526403
2497.679566, 16.528434
2500.786268, 16.530441
2503.887800, 16.532473
2506.994502, 16.534504
2510.101203, 16.536511
2513.202736, 16.538518
2516.309437, 16.540525
2519.410970, 16.542508
2522.517671, 16.544515
2525.624373, 16.546522
2528.725906, 16.548529
2531.832607, 16.550512
2534.934140, 16.552495
2538.040841, 16.554478
2541.147543, 16.556461
2544.249075, 16.558444
2547.355777, 16.560427
2550.457309, 16.562385
2553.564011, 16.564344
2556.670713, 16.566303
2559.772245, 16.568261
2562.878947, 16.570220
2565.980479, 16.572203
2569.087181, 16.574162
2572.193882, 16.576096
2575.295415, 16.578055
2578.402116, 16.579990
2581.503649, 16.581924
2584.610351, 16.583859
