# y_plus_values_1, u_plus_values_1
2291.200251, 1567.574522
2294.333595, 1568.553509
2297.472161, 1569.530101
2300.610727, 1570.504300
2303.744071, 1571.478499
2306.882637, 1572.443123
2310.015981, 1573.407748
2313.154547, 1574.374766
2316.293113, 1575.329816
2319.426457, 1576.284866
2322.565023, 1577.239916
2325.698367, 1578.190178
2328.836933, 1579.135654
2331.975499, 1580.081129
2335.108843, 1581.024211
2338.247409, 1581.960112
2341.380753, 1582.896014
2344.519319, 1583.831915
2347.657885, 1584.758241
2350.791229, 1585.684568
2353.929795, 1586.608501
2357.063139, 1587.530041
2360.201705, 1588.444399
2363.340271, 1589.361151
2366.473615, 1590.275510
2369.612181, 1591.180294
2372.745525, 1592.087472
2375.884091, 1592.994650
2379.022657, 1593.892253
2382.156001, 1594.787463
2385.294567, 1595.685066
2388.427911, 1596.577882
2391.566477, 1597.465911
2394.705043, 1598.351547
2397.838387, 1599.237182
2400.976953, 1600.115637
2404.110297, 1600.991697
2407.248863, 1601.870152
2410.387429, 1602.739032
2413.520773, 1603.607912
2416.659339, 1604.476792
2419.792683, 1605.338491
2422.931249, 1606.197797
2426.069815, 1607.057103
2429.203159, 1607.914015
2432.341725, 1608.763746
2435.475069, 1609.613477
2438.613635, 1610.460815
2441.752201, 1611.303365
2444.885545, 1612.143522
2448.024111, 1612.983678
2451.157455, 1613.816654
2454.296021, 1614.649630
2457.434587, 1615.480213
2460.567931, 1616.308401
2463.706497, 1617.129409
2466.839841, 1617.952811
2469.978407, 1618.776212
2473.116973, 1619.587646
2476.250317, 1620.401473
2479.388883, 1621.215300
2482.522227, 1622.021946
2485.660793, 1622.826199
2488.799359, 1623.628058
2491.932703, 1624.429917
2495.071269, 1625.224595
2498.204613, 1626.019273
2501.343179, 1626.813951
2504.481745, 1627.601449
2507.615089, 1628.386552
2510.753655, 1629.171656
2513.886999, 1629.951973
2517.025565, 1630.729895
2520.164131, 1631.505425
2523.297475, 1632.280954
2526.436041, 1633.049303
2529.569385, 1633.815257
2532.707951, 1634.583606
2535.846517, 1635.342380
2538.979861, 1636.103548
2542.118427, 1636.862322
2545.251771, 1637.616308
2548.390337, 1638.367902
2551.528903, 1639.117101
2554.662247, 1639.866301
2557.800813, 1640.608320
2560.934157, 1641.347945
2564.072723, 1642.089964
2567.211289, 1642.824802
2570.344633, 1643.559640
2573.483199, 1644.292084
2576.616543, 1645.019741
2579.755109, 1645.745005
2582.893675, 1646.470268
2586.027019, 1647.190744
2589.165585, 1647.908827
2592.298929, 1648.624516
2595.437495, 1649.342599
2598.576061, 1650.048714
2601.709405, 1650.757222
2604.847971, 1651.465730
2607.981315, 1652.167057
2611.119881, 1652.865991
